,id,fighter_name,total_wins,total_losses,total_draws,total_nc,height,weight,reach,stance,dob,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,td_acc,sub_avg
153,c0d5c0c95c59050b,Ariane Carnelossi,12,2,0,0,"5'2""",115,"61""",Orthodox,"Nov,17,1992",6.03,38%,7.71,50%,0.00,0%,0%,0%,0.0
154,6551c64fbcd1a467,Ariane Lipski,13,6,0,0,"5'6""",125,"67""",Orthodox,"Jan,26,1994",3.03,32%,4.45,48%,0.27,25%,45%,25%,0.5
155,b96939f2b8d88e82,Ariel Beck,4,5,0,0,"5'6""",125,"66""",Southpaw,"Sep,16,1990",4.44,34%,4.31,64%,0.00,0%,0%,0%,0.0
156,7e511f8d842a109d,Arjan Bhullar,9,1,0,0,"6'1""",245,"75""",Orthodox,"May,13,1986",2.33,56%,3.25,59%,1.73,75%,100%,75%,0.0
157,eae48ff31db420c2,Arman Tsarukyan,16,2,0,0,"5'7""",155,"72""",Orthodox,"Oct,11,1996",3.35,44%,1.43,62%,3.50,35%,78%,35%,0.0
158,040a74bb0a465c54,Arnold Allen,16,1,0,0,"5'8""",145,"70""",Southpaw,"Jan,22,1994",3.19,41%,2.00,67%,1.36,52%,76%,52%,0.5
159,02f2a9702ba3d167,Artem Lobov,13,15,1,1,"5'9""",145,"65""",Southpaw,"Aug,11,1986",3.52,41%,4.82,50%,0.39,25%,52%,25%,0.0
160,e9bc5748e6a76bb6,Ashkan Mokhtarian,13,3,0,0,"5'6""",125,"67""",Southpaw,"Sep,15,1985",1.95,43%,3.66,43%,0.54,16%,33%,16%,0.0
161,fc6e681bf6658faf,Ashlee Evans-Smith,6,5,0,0,"5'8""",135,"67""",Orthodox,"Jul,09,1987",4.54,34%,4.69,55%,1.10,23%,66%,23%,0.0
162,b4c6c904a9ffc5e8,Ashley Yoder,8,7,0,0,"5'7""",115,"69""",Southpaw,"Oct,20,1987",2.75,39%,3.53,46%,1.33,37%,68%,37%,0.7
163,b1d19449397541dc,Askar Askarov,13,0,1,0,"5'6""",125,"67""",Orthodox,"Oct,09,1992",3.37,55%,2.65,56%,2.75,28%,64%,28%,0.0
164,d4691518d012b9e7,Aspen Ladd,9,1,0,0,"5'6""",135,"66""",Orthodox,"Mar,01,1995",5.22,55%,4.84,46%,2.45,75%,66%,75%,1.2
165,e091482fa6648261,Assuerio Silva,16,8,0,1,"5'10""",241,--,Orthodox,"Jun,18,1974",1.42,46%,4.20,54%,2.66,34%,25%,34%,1.8
166,3d5b1ce6097dbb49,Augusto Mendes,6,2,0,0,"5'6""",135,"65""",Orthodox,"Mar,03,1983",2.42,34%,3.91,56%,1.75,33%,80%,33%,0.0
167,94508d80e1f885fc,Augusto Montano,15,3,0,0,"6'1""",170,"73""",Orthodox,"Oct,25,1984",3.46,46%,2.66,56%,0.00,0%,66%,0%,0.0
168,441eacbe20e0e80b,Augusto Sakai,15,2,1,0,"6'3""",265,"77""",Orthodox,"May,09,1991",5.32,48%,4.02,50%,0.15,50%,66%,50%,0.0
169,bf0e700106d00e55,Austin Arnett,16,6,0,0,"6'0""",145,"72""",Orthodox,"Oct,22,1991",4.52,41%,6.38,62%,0.44,18%,57%,18%,0.2
170,d2cd7a69cc55e7ed,Austin Hubbard,12,5,0,0,"5'10""",155,"71""",Orthodox,"Dec,22,1991",3.45,48%,2.58,58%,0.76,60%,53%,60%,0.0
171,305d73ede05e31ad,Austin Lingo,8,1,0,0,"5'10""",145,"70""",Orthodox,"Jul,10,1994",3.57,44%,3.17,62%,1.00,66%,76%,66%,0.0
172,37cc294027f55e4d,Austin Springer,12,4,0,0,"5'8""",145,"71""",Orthodox,"May,12,1987",3.54,57%,3.15,41%,3.37,40%,100%,40%,0.8
173,a1b0715c4fd2dbd3,Azamat Gashimov,8,3,0,0,"5'6""",125,--,Orthodox,"Apr,07,1990",1.24,21%,4.75,53%,1.69,25%,0%,25%,0.0
174,78d48d3874dacafd,Azunna Anyanwu,14,5,0,0,"6'1""",251,--,Orthodox,"Aug,05,1981",2.47,42%,2.47,69%,0.65,100%,0%,100%,0.0
175,73c7cfa551289285,BJ Penn,16,14,2,0,"5'9""",155,"70""",Orthodox,"Dec,13,1978",2.76,48%,3.20,56%,1.19,55%,74%,55%,0.5
176,472f6f6e6d962f40,Barb Honchak,10,4,0,0,"5'4""",125,"65""",Orthodox,"Aug,30,1979",4.04,30%,4.67,66%,0.00,0%,0%,0%,1.3
177,4304992c2acc187b,Bart Palaszewski,36,17,0,0,"5'9""",145,"70""",Orthodox,"May,30,1983",2.67,32%,3.97,57%,0.65,31%,53%,31%,0.5
178,e17ac6410c8377f4,Bartosz Fabinski,15,4,0,0,"6'0""",170,"75""",Orthodox,"Apr,26,1986",2.20,69%,1.35,53%,7.08,69%,80%,69%,0.0
179,03688dc3c3af3ac1,Bas Rutten,28,4,1,0,"6'1""",205,--,Orthodox,"Feb,24,1965",5.59,61%,2.06,79%,0.00,0%,0%,0%,0.0
180,3b0a516d2921e0d6,Batgerel Danaa,7,2,0,0,"5'7""",135,"70""",Orthodox,"Jul,04,1989",5.66,38%,2.61,58%,0.00,0%,57%,0%,0.0
181,b60c980f79b87ce8,Bea Malecki,4,0,0,0,"5'9""",135,"74""",Orthodox,"Aug,23,1991",6.78,46%,6.14,62%,0.00,0%,78%,0%,1.4
182,907e60fd13407e1e,Bec Rawlings,7,8,0,0,"5'6""",125,"64""",Orthodox,"Feb,11,1989",4.48,42%,5.66,57%,0.71,40%,68%,40%,0.4
183,b1b0729d27936f2f,Belal Muhammad,18,3,0,1,"5'11""",170,"72""",Orthodox,"Jul,09,1988",4.75,43%,4.02,60%,1.97,28%,85%,28%,0.2
184,c4fe2e9a06ea5bcb,Ben Alloway,18,8,0,0,"5'11""",170,"76""",Orthodox,"Feb,19,1981",1.28,49%,1.90,59%,0.62,50%,26%,50%,0.0
185,0b31f87be71ebbb1,Ben Askren,19,2,0,1,"5'11""",170,"73""",Orthodox,"Jul,18,1984",3.64,49%,5.66,36%,4.33,55%,0%,55%,0.9
186,ee457ef1e1c326c1,Ben Earwood,12,3,0,0,"5'8""",170,--,Orthodox,"--,",0.50,55%,0.20,33%,3.00,100%,0%,100%,0.0
187,840d2c82ea68b9aa,Ben Nguyen,16,8,0,0,"5'5""",125,"65""",Switch,"Aug,03,1988",3.51,40%,3.01,59%,0.25,33%,63%,33%,1.0
188,bd58d34e39b7b12a,Ben Rothwell,38,13,0,0,"6'4""",265,"78""",Orthodox,"Oct,17,1981",3.55,41%,4.57,46%,0.63,33%,69%,33%,0.3
189,484acc7b0f856ce9,Ben Saunders,22,13,2,0,"6'2""",170,"77""",Orthodox,"Apr,13,1983",3.23,50%,3.58,51%,0.20,40%,66%,40%,1.3
190,326f94d6cfb1bf25,Ben Sosoli,7,3,0,2,"6'0""",265,"72""",Southpaw,"Dec,10,1989",2.31,31%,4.30,47%,0.00,0%,0%,0%,0.0
191,1ad381c8994c4e5b,Ben Wall,8,7,1,0,"5'10""",155,--,Orthodox,"Mar,25,1989",1.47,29%,8.53,29%,0.00,0%,100%,0%,0.0
192,08af939f41b5a57b,Beneil Dariush,20,4,1,0,"5'10""",155,"72""",Southpaw,"May,06,1989",4.00,49%,2.72,59%,2.03,32%,81%,32%,1.0
193,773f7feacf96153e,Benito Lopez,10,1,0,0,"5'10""",135,"73""",Switch,"Apr,06,1994",4.49,44%,4.80,58%,0.00,0%,78%,0%,0.3
194,01b39decaf0abf6a,Benji Radach,21,7,0,1,"5'10""",185,--,Orthodox,"Apr,05,1979",2.62,49%,2.31,51%,1.06,41%,71%,41%,0.4
195,2676b28836a5a836,Benson Henderson,24,7,0,0,"5'9""",170,"70""",Southpaw,"Nov,16,1983",2.93,45%,1.79,63%,2.40,45%,63%,45%,0.8
196,abd2109bc4cb0291,Bentley Syler,5,1,0,0,"5'4""",125,--,Orthodox,"Dec,22,1982",1.30,18%,1.73,79%,0.00,0%,75%,0%,0.0
197,7a613f78dd7ee8f8,Bernardo Magalhaes,13,4,0,0,"5'9""",155,--,Orthodox,"Apr,08,1981",1.80,27%,3.37,68%,0.00,0%,0%,0%,0.5
198,98ec9f385cca47fc,Besam Yousef,7,4,0,0,"5'11""",170,--,Orthodox,"Mar,25,1985",3.14,53%,3.98,38%,1.33,66%,50%,66%,0.0
199,673ea7dcc786b1b3,Bethe Correia,11,5,1,0,"5'5""",135,"64""",Orthodox,"Jun,22,1983",4.39,44%,4.56,58%,0.44,20%,84%,20%,0.0
200,899923ff6ab13917,Bevon Lewis,7,3,0,0,"6'3""",185,"79""",Orthodox,"May,05,1991",3.73,43%,2.67,54%,0.00,0%,66%,0%,0.0
201,efd2b3e9bb7965a4,Bharat Kandare,5,3,0,0,"5'7""",135,"72""",Orthodox,"Jun,20,1987",0.70,10%,1.88,72%,0.00,0%,0%,0%,0.0
202,87f19d19f4cb73f8,Bibulatov Magomed,14,2,0,0,"5'5""",125,"65""",Orthodox,"Aug,22,1988",3.60,51%,1.83,52%,2.85,40%,75%,40%,0.0
203,9abc648e76c4493a,Bill Algeo,14,5,0,0,"6'0""",145,"73""",Switch,"Jun,09,1989",6.80,56%,5.31,38%,0.67,33%,62%,33%,0.0
204,ae58685caf8e4a0d,Bill Mahood,20,7,1,1,"6'3""",200,--,Orthodox,"Feb,01,1967",1.54,85%,3.59,17%,0.00,0%,0%,0%,3.9
205,3c48019bc387b80c,Billy Miles,2,2,0,0,"5'10""",170,--,Orthodox,"Apr,28,1978",0.00,0%,1.25,33%,0.00,0%,0%,0%,0.0
206,aa171d55d4b5208f,Billy Quarantillo,15,3,0,0,"5'10""",145,"70""",Orthodox,"Dec,08,1988",7.03,64%,4.37,42%,1.28,31%,57%,31%,1.8
207,1788eee370f077b7,Blagoy Ivanov,18,4,0,1,"5'11""",250,"73""",Southpaw,"Oct,09,1986",3.32,40%,4.15,54%,1.06,54%,75%,54%,0.2
208,1c061eb6e29eaa0a,Bob Cook,5,0,0,0,"5'9""",170,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
209,c96518b7f6881004,Bob Gilstrap,5,7,0,0,"6'3""",200,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
210,887961364be5ceb3,Bobby Green,27,11,1,0,"5'10""",155,"71""",Orthodox,"Sep,09,1986",5.17,51%,3.32,63%,1.56,41%,72%,41%,0.3
211,afaad7d6a581e307,Bobby Hoffman,36,10,1,2,"6'2""",245,--,Orthodox,"Oct,28,1968",2.02,70%,1.32,19%,1.17,50%,0%,50%,1.2
212,d76ad9a08c4408ff,Bobby Moffett,13,5,0,1,"5'10""",145,"73""",Orthodox,"Jun,01,1990",3.41,39%,3.15,61%,2.74,66%,66%,66%,1.4
213,7dfb56f24fe5ddea,Bobby Nash,8,4,0,0,"6'0""",170,"74""",Orthodox,"Mar,26,1990",3.42,37%,3.95,51%,2.37,33%,100%,33%,1.6
214,aee8eecfc4bfb1e7,Bobby Southworth,10,6,0,1,"6'2""",205,--,Orthodox,"Dec,16,1969",0.99,39%,1.38,65%,3.98,78%,64%,78%,1.3
215,fb8a3025ae722e64,Bobby Voelker,19,13,0,0,"6'0""",170,"74""",Orthodox,"Apr,26,1979",4.01,35%,5.84,42%,1.04,50%,66%,50%,0.0
216,d6285cba1d1052e0,Bojan Mihajlovic,10,6,0,0,"5'11""",205,"73""",Orthodox,"Mar,30,1980",1.23,35%,5.95,47%,0.00,0%,33%,0%,0.0
217,fcce75a25c14a804,Bojan Velickovic,15,6,1,0,"6'0""",170,"76""",Southpaw,"Dec,18,1988",2.18,34%,2.31,57%,0.67,25%,55%,25%,0.5
218,98e946879ba20c0f,Boston Salmon,6,3,0,0,"5'9""",135,"69""",Southpaw,"Nov,20,1990",4.13,37%,7.75,59%,0.00,0%,100%,0%,0.0
219,7e69a4b0961aa555,Brad Blackburn,18,13,1,1,"5'10""",170,"73""",Orthodox,"May,25,1977",4.55,35%,3.59,65%,0.93,50%,76%,50%,0.7
220,4d74641fac830182,Brad Gumm,10,6,1,1,"5'11""",170,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
221,4908c5ee68a50ee5,Brad Imes,13,7,0,0,"6'7""",265,--,Orthodox,"Mar,13,1977",2.73,31%,4.24,49%,1.72,71%,0%,71%,1.0
222,7b433309b0fd12aa,Brad Katona,8,2,0,0,"5'6""",135,"64""",Orthodox,"Dec,19,1991",3.33,51%,2.98,57%,1.25,22%,47%,22%,0.0
223,13c4313ed0f744f3,Brad Kohler,12,15,0,0,"5'9""",220,--,Orthodox,"May,26,1964",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
224,6803d4d6908354ac,Brad Morris,10,6,0,0,"6'2""",205,--,Orthodox,"Nov,01,1979",0.50,62%,6.95,27%,0.00,0%,0%,0%,0.0
225,c945adc22c2bfe8f,Brad Pickett,25,14,0,0,"5'6""",135,"68""",Orthodox,"Sep,24,1978",3.02,31%,4.63,55%,2.47,44%,58%,44%,0.4
226,37ed1ab2f8b819f4,Brad Riddell,9,1,0,0,"5'7""",155,"71""",Orthodox,"Sep,30,1991",4.36,50%,2.62,53%,1.00,37%,60%,37%,0.0
227,34e552520a934063,Brad Scott,11,6,0,0,"6'1""",170,"76""",Orthodox,"Jun,24,1989",3.52,41%,4.31,57%,0.32,15%,63%,15%,0.7
228,0c6d9ea8306c029e,Brad Tavares,18,7,0,0,"6'1""",185,"74""",Orthodox,"Dec,21,1987",3.04,41%,2.73,56%,0.97,27%,79%,27%,0.0
229,06f0ffa6446c5b6d,Branden Lee Hinkle,17,11,0,1,"6'3""",235,--,Orthodox,"Jul,29,1973",2.61,69%,3.91,26%,4.34,57%,66%,57%,4.3
230,cc351e408bbb7d43,Brandon Davis,10,8,0,0,"5'10""",135,"72""",Orthodox,"May,08,1990",4.65,35%,4.33,60%,0.71,45%,56%,45%,0.1
231,2b06b6ad5db63348,Brandon Melendez,25,25,0,0,"5'11""",155,--,Southpaw,"Mar,24,1983",0.84,26%,0.56,63%,0.00,0%,25%,0%,0.0
232,792be9a24df82ed6,Brandon Moreno,18,5,2,0,"5'7""",125,"70""",Orthodox,"Dec,07,1993",3.41,38%,3.41,59%,2.01,45%,67%,45%,0.6
233,6e15f63b6c2e2c15,Brandon Royval,12,5,0,0,"5'9""",125,"68""",Southpaw,"Aug,16,1992",3.77,46%,2.88,47%,0.79,100%,53%,100%,2.4
234,638cfec7ec559d6e,Brandon Thatch,11,5,0,0,"6'2""",170,"74""",Switch,"Jul,11,1985",2.70,42%,3.63,52%,1.36,66%,50%,66%,0.7
235,fa315e6c77eee106,Brandon Vera,15,7,0,1,"6'3""",230,"78""",Orthodox,"Oct,10,1977",3.03,56%,2.81,52%,0.70,53%,59%,53%,0.2
236,aa79d5399571068e,Brandon Wolff,7,5,0,0,"5'9""",170,--,Orthodox,"Oct,18,1975",0.47,33%,10.91,19%,0.00,0%,0%,0%,0.0
237,2f181c0467965b98,Brendan Allen,15,4,0,0,"6'2""",185,"75""",Orthodox,"Dec,28,1995",3.55,59%,4.57,39%,1.17,37%,50%,37%,2.0
238,b788862dd1c11eac,Brendan Loughnane,17,3,0,0,"5'10""",145,"70""",Switch,"Dec,05,1989",6.23,63%,6.70,53%,1.50,30%,92%,30%,0.0
239,494b0bfdbac74502,Brendan O'Reilly,6,3,0,1,"5'7""",170,"69""",Orthodox,"Jun,24,1987",1.90,47%,2.77,39%,2.22,43%,36%,43%,0.6
240,89a407032911e27e,Brendan Schaub,10,5,0,0,"6'4""",245,"78""",Orthodox,"Mar,18,1983",2.92,37%,2.22,57%,2.32,46%,72%,46%,0.4
241,ec52462a1b41f714,Brett Johns,17,2,0,0,"5'7""",135,"71""",Orthodox,"Feb,21,1992",2.86,49%,3.84,53%,4.92,49%,58%,49%,1.0
242,b26d3e3746fb4024,Brian Bowles,10,3,0,0,"5'7""",135,"70""",Orthodox,"Jun,22,1980",2.36,26%,2.98,64%,1.39,70%,54%,70%,1.4
243,1999ffb5cebc314f,Brian Camozzi,7,5,0,0,"6'2""",170,"78""",Orthodox,"Jun,24,1991",3.15,26%,6.39,54%,0.00,0%,0%,0%,0.7
244,3138fab619faf4d1,Brian Cobb,20,9,0,0,"5'11""",155,--,Orthodox,"--,",0.00,0%,3.68,55%,5.81,50%,0%,50%,0.0
245,32ba186f4b0e3267,Brian Ebersole,51,18,1,1,"6'0""",170,"73""",Southpaw,"Nov,27,1980",2.32,49%,2.14,56%,1.70,23%,61%,23%,0.1
246,3dc3022232b79c7a,Brian Foster,27,10,0,0,"5'9""",170,"71""",Orthodox,"Apr,03,1984",3.30,39%,1.63,65%,3.67,60%,37%,60%,1.8
247,e4770d5ed44a3970,Brian Gassaway,29,20,2,1,"6'1""",170,--,Orthodox,"Aug,07,1972",0.34,26%,3.65,44%,0.00,0%,42%,0%,0.0
248,15edcf67ccf5be84,Brian Geraghty,26,18,1,0,"5'7""",155,--,Orthodox,"Nov,04,1980",0.47,25%,9.77,36%,0.00,0%,50%,0%,0.0
249,36fbaa49a09ff997,Brian Houston,4,6,0,0,"6'2""",185,--,Orthodox,"Apr,26,1981",1.90,35%,3.67,53%,0.95,100%,87%,100%,0.0
250,1c3f5e85b59ec710,Brian Johnston,5,5,0,0,"6'3""",230,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
251,7be14eaed4c74856,Brian Kelleher,22,12,0,0,"5'6""",145,"66""",Switch,"Aug,19,1986",3.92,39%,5.47,53%,1.00,25%,59%,25%,0.7
252,eee7dafac7d672b5,Brian Melancon,7,3,0,0,"5'8""",170,--,Orthodox,"May,28,1982",4.18,49%,3.64,64%,2.02,100%,66%,100%,0.0
253,def8166ff24bd237,Brian Ortega,15,1,0,1,"5'8""",145,"69""",Switch,"Feb,21,1991",4.29,38%,6.28,52%,0.80,21%,56%,21%,1.1
254,579fcdfcabd23a7b,Brian Stann,12,6,0,0,"6'1""",205,"74""",Orthodox,"Sep,24,1980",3.28,42%,2.65,59%,0.12,12%,60%,12%,0.3
255,b53c46f613f6f248,Brianna Van Buren,9,3,0,0,"5'0""",115,"62""",Southpaw,"Aug,04,1993",3.53,41%,3.23,57%,2.50,45%,66%,45%,0.0
256,a17322f99ddfd8e9,Bristol Marunde,16,10,0,0,"6'1""",170,"75""",Orthodox,"Apr,20,1982",1.42,21%,4.40,47%,1.60,33%,14%,33%,0.0
257,64959f90b6dd9759,Brock Jardine,12,6,0,0,"5'11""",170,--,Orthodox,"Jul,10,1985",1.06,30%,3.34,56%,0.00,0%,14%,0%,0.8
258,5eedbf1e9601be35,Brock Larson,42,10,0,0,"5'11""",170,"71""",Southpaw,"Aug,23,1977",1.39,46%,1.50,55%,2.67,34%,43%,34%,2.0
259,513c6f1715e547a8,Brock Lesnar,5,3,0,1,"6'3""",265,"81""",Orthodox,"Jul,12,1977",3.53,72%,2.11,50%,3.90,55%,60%,55%,0.5
260,91d73ee59347ac16,Brodie Farber,16,7,0,0,"6'1""",170,--,Orthodox,"Jul,05,1980",1.69,45%,2.17,53%,0.90,50%,20%,50%,0.9
261,7c9f96f9a6a5cd50,Brok Weaver,15,6,0,0,"6'0""",155,"73""",Southpaw,"Dec,05,1991",4.78,64%,4.35,46%,0.41,10%,66%,10%,0.4
262,da1d8d76404bb6b5,Bruno Santos,15,2,0,0,"5'9""",185,--,Orthodox,"Jul,17,1987",1.18,46%,2.27,56%,3.00,37%,66%,37%,0.3
263,294aa73dbf37d281,Bruno Silva,10,5,2,1,"5'4""",125,"65""",Orthodox,"Mar,16,1990",2.60,42%,3.51,55%,3.14,30%,61%,30%,0.0
264,a331233f597090a5,Bryan Barberena,15,7,0,0,"6'0""",170,"72""",Southpaw,"May,03,1989",5.48,48%,4.70,45%,0.23,28%,60%,28%,0.5
265,5ef0088c1b19beeb,Bryan Caraway,21,9,0,0,"5'8""",135,"68""",Orthodox,"Aug,04,1984",2.53,34%,3.61,54%,2.57,25%,80%,25%,0.8
266,d9c6f19f958643e9,Bryce Mitchell,14,1,0,0,"5'10""",145,"70""",Southpaw,"Oct,04,1994",2.29,61%,1.46,60%,3.26,46%,33%,46%,2.3
267,132505067f08c54d,Bubba Bush,8,3,0,1,"6'0""",185,--,Orthodox,"Jul,24,1985",0.63,55%,7.01,25%,2.82,50%,60%,50%,0.0
268,b2a2da86546ddb19,Buddy Roberts,12,3,0,0,"6'2""",185,--,Orthodox,"Oct,17,1982",2.17,34%,2.08,70%,0.00,0%,76%,0%,0.7
269,ecdf14f4f8643d39,Byron Bloodworth,6,3,0,0,"5'8""",135,--,Orthodox,"Aug,16,1983",1.82,28%,5.18,50%,0.00,0%,0%,0%,0.0
270,5d7bdab5e03e3216,CB Dollaway,17,9,0,0,"6'2""",185,"76""",Orthodox,"Aug,10,1983",2.65,47%,2.58,54%,3.55,54%,62%,54%,1.2
271,c0eecd851dbf3146,CJ Keith,8,4,0,0,"6'0""",155,--,Orthodox,"Aug,09,1986",0.86,50%,1.82,50%,0.00,0%,62%,0%,0.0
272,a8c9d16fe2a14d72,CM Punk,0,1,0,1,"6'1""",170,"73""",Orthodox,"Oct,26,1978",1.10,23%,4.87,40%,0.87,11%,0%,11%,0.0
273,064b7dc68d786254,Cain Carrizosa,10,3,0,0,"5'8""",155,--,Orthodox,"Jul,22,1986",2.72,42%,5.80,51%,0.00,0%,14%,0%,0.0
274,0ff11cc094e887bc,Cain Velasquez,14,3,0,0,"6'1""",240,"77""",Orthodox,"Jul,28,1982",6.37,57%,2.33,57%,5.13,45%,85%,45%,0.4
275,0c5c66ddd1886b83,Caio Magalhaes,10,3,0,0,"6'1""",185,"73""",Orthodox,"Dec,14,1987",2.27,40%,2.78,56%,1.05,15%,58%,15%,1.6
276,de3ed2e152520c8d,Cal Worsham,13,10,0,0,"5'11""",230,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
277,a0b91014e9d16a76,Cale Yarbrough,8,3,0,0,"6'1""",185,--,Orthodox,"Dec,27,1986",3.16,27%,10.00,72%,0.00,0%,0%,0%,0.0
278,8fc9ae9c7527dfcb,Callan Potter,18,9,0,0,"6'0""",170,"72""",Orthodox,"Jun,09,1984",3.18,50%,4.72,58%,3.29,66%,100%,66%,0.0
279,751de04455cfaac0,Calvin Kattar,22,5,0,0,"5'11""",145,"72""",Orthodox,"Mar,26,1988",5.07,42%,8.16,50%,0.37,30%,89%,30%,0.0
280,3bbcd63a016d9715,Cameron Dollar,11,5,0,0,"5'11""",155,--,Orthodox,"May,12,1987",5.04,38%,2.94,61%,0.00,0%,0%,0%,0.0
281,5f3da9a9610d8969,Cameron Else,10,5,0,0,"5'9""",135,"71""",Switch,"Apr,27,1987",1.92,36%,5.58,58%,0.00,0%,0%,0%,0.0
282,eb1723480fa2f96c,Caol Uno,33,19,5,0,"5'7""",155,"70""",Southpaw,"May,08,1975",1.91,49%,1.90,50%,1.95,31%,37%,31%,0.5
283,d910665038efc639,Carla Esparza,18,6,0,0,"5'1""",115,"63""",Orthodox,"Oct,10,1987",2.29,42%,2.85,53%,3.44,35%,48%,35%,0.3
284,198994b47f395af0,Carlo Pedersoli Jr.,11,3,0,0,"5'11""",170,"75""",Southpaw,"Jun,08,1993",4.17,37%,4.12,61%,2.91,44%,0%,44%,0.0
285,4f853e98886283cf,Carlo Prater,31,18,1,0,"5'11""",155,"72""",Switch,"Jun,25,1981",2.03,47%,4.07,35%,0.43,9%,57%,9%,1.7
286,a220be6d41d6f97d,Carlos Barreto,14,9,0,0,"6'4""",230,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
287,f9f07bb5a43535ed,Carlos Condit,32,13,0,0,"6'2""",170,"75""",Orthodox,"Apr,26,1984",3.63,39%,2.49,56%,0.62,54%,39%,54%,1.0
288,4f736494fc733095,Carlos Eduardo Rocha,9,4,0,0,"5'10""",170,"73""",Orthodox,"Jul,12,1981",1.24,34%,1.85,55%,0.00,0%,52%,0%,1.4
289,a2ea77e974c5889f,Carlos Felipe,10,1,0,0,"6'0""",245,"75""",Orthodox,"Jan,12,1995",4.42,45%,4.60,47%,0.00,0%,70%,0%,0.0
290,225def29ecfe0fc1,Carlos Huachin,10,5,1,0,"5'4""",135,"67""",Southpaw,"Jun,04,1996",2.10,21%,4.80,50%,0.00,0%,66%,0%,0.0
291,952f6fa06f25a0ec,Carlos Newton,16,14,0,0,"5'9""",170,--,Orthodox,"Aug,17,1976",0.65,41%,1.55,44%,2.47,70%,43%,70%,0.9
292,9014c02eff8b3d62,Carlos Ulberg,5,1,0,0,"6'4""",205,"77""",Orthodox,"Nov,07,1990",15.07,62%,8.60,47%,0.00,0%,100%,0%,0.0
293,2a4200ead401a9ce,Carls John De Tomas,6,2,0,0,"5'5""",125,"71""",Southpaw,"Aug,28,1996",1.74,37%,3.93,44%,1.37,33%,66%,33%,0.0
294,40d8b74488743800,Carlton Minus,10,3,0,1,"5'10""",170,"75""",Orthodox,"Apr,26,1993",3.50,40%,4.97,50%,0.00,0%,58%,0%,0.0
295,aa03a3ca00ac6827,Carmelo Marrero,16,6,0,1,"6'0""",205,"73""",Orthodox,"Jan,26,1981",0.84,34%,2.04,54%,3.21,36%,36%,36%,0.9
296,01d2ed8c502e3828,Caros Fodor,11,6,0,0,"5'9""",155,"74""",Orthodox,"Jan,07,1984",2.76,54%,2.83,54%,2.10,25%,50%,25%,0.0
297,e7bba7ce4d6c7b07,Casey Kenney,16,3,1,0,"5'7""",140,"68""",Southpaw,"Mar,20,1991",4.81,42%,4.30,59%,1.10,39%,59%,39%,0.5
298,3ecd936bd8814108,Cat Zingano,10,4,0,0,"5'6""",145,"68""",Southpaw,"Jul,01,1982",2.57,61%,1.63,47%,2.77,65%,42%,65%,0.8
299,99c7610aa74995d3,Cathal Pendred,17,4,1,0,"6'1""",170,"75""",Orthodox,"Sep,02,1987",2.49,44%,3.01,55%,2.46,23%,83%,23%,0.4
300,49f78022126bf4a4,Cesar Arzamendia,8,3,0,0,"5'11""",155,--,Orthodox,"Jan,31,1991",5.37,45%,5.20,56%,7.32,75%,0%,75%,2.4
301,dbc17725b887860a,Cezar Ferreira,13,8,0,0,"6'1""",185,"78""",Southpaw,"Feb,15,1985",1.90,42%,2.44,53%,2.69,53%,84%,53%,0.5
302,fdf18227faa596dd,Chad Griggs,11,3,0,0,"6'1""",205,"73""",Orthodox,"May,15,1978",2.67,50%,2.22,46%,1.51,66%,41%,66%,0.0
303,c03a5022f8439f2a,Chad Laprise,13,4,0,0,"5'10""",170,"71""",Orthodox,"Jul,23,1986",4.78,42%,3.59,65%,1.05,54%,78%,54%,0.0
304,b5b684eac99ae0a3,Chad Mendes,18,5,0,0,"5'6""",145,"66""",Orthodox,"May,01,1985",2.78,49%,2.35,67%,4.13,55%,100%,55%,0.3
305,d8022d5526b1d937,Chad Reiner,33,18,0,0,"5'11""",170,--,Orthodox,"Jun,29,1981",0.53,20%,1.97,46%,0.99,33%,25%,33%,2.0
306,48d1f690b763934c,Chael Sonnen,29,15,1,0,"6'1""",205,"73""",Southpaw,"Apr,03,1977",3.08,43%,1.10,62%,3.81,59%,66%,59%,0.4
307,c451d67c09c55418,Chan Sung Jung,16,6,0,0,"5'7""",145,"72""",Orthodox,"Mar,17,1987",4.15,41%,4.01,56%,0.62,41%,75%,41%,0.5
308,24174a3f44ce8e03,Chan-Mi Jeon,5,2,0,0,"5'5""",115,--,Orthodox,"Aug,28,1997",6.23,31%,7.77,55%,0.00,0%,0%,0%,0.0
309,1ddb480b601cefb1,Chance Rencountre,14,4,0,0,"6'2""",170,"75""",Southpaw,"Dec,31,1986",1.10,20%,3.62,49%,1.35,26%,16%,26%,0.3
